dropArea,Percentage
1,1.28
2,1.67
3,7.06
4,4.49
5,7.32
6,17.72
7,6.55
8,17.33
9,0.0
10,0.39
11,0.0
12,0.13
13,0.13
14,1.54
15,1.28
16,6.03
17,0.0
18,0.0
19,0.51
20,0.0
21,2.31
22,4.11
23,0.0
24,2.95
25,0.0
26,0.0
27,0.0
28,3.47
29,0.0
30,0.0
31,0.13
32,4.11
33,0.51
34,0.13
35,0.39
36,0.0
37,0.13
38,0.13
39,0.0
40,0.13
41,0.13
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.13
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.51
57,0.0
58,0.13
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.59
77,3.59
