pickupArea,Percentage
1,0.19
2,0.15
3,0.75
4,0.21
5,0.19
6,3.66
7,3.09
8,37.61
9,0.0
10,0.03
11,0.04
12,0.02
13,0.03
14,0.09
15,0.06
16,0.14
17,0.01
18,0.01
19,0.04
20,0.0
21,0.07
22,0.21
23,0.03
24,1.1
25,0.05
26,0.01
27,0.02
28,9.43
29,0.02
30,0.01
31,0.04
32,27.7
33,1.95
34,0.05
35,0.05
36,0.01
37,0.01
38,0.03
39,0.04
40,0.01
41,0.11
42,0.05
43,0.12
44,0.06
45,0.02
46,0.04
47,0.02
48,0.03
49,0.06
50,0.01
51,0.01
52,0.01
53,0.03
54,0.0
55,0.0
56,0.97
57,0.0
58,0.0
59,0.0
60,0.04
61,0.01
62,0.0
63,0.01
64,0.01
65,0.01
66,0.02
67,0.02
68,0.02
69,0.03
70,0.03
71,0.04
72,0.01
73,0.03
74,0.0
75,0.02
76,7.7
77,0.7
78,2.59
