dropArea,Percentage
1,0.03
2,0.0
3,0.28
4,0.03
5,0.18
6,0.89
7,0.62
8,24.12
9,0.0
10,0.12
11,0.09
12,0.0
13,0.0
14,0.0
15,0.06
16,0.06
17,0.0
18,0.0
19,0.0
20,0.0
21,0.06
22,0.09
23,0.03
24,0.89
25,0.03
26,0.0
27,0.0
28,9.26
29,0.03
30,0.0
31,0.31
32,32.98
33,12.98
34,1.23
35,0.95
36,0.0
37,0.0
38,0.15
39,0.25
40,0.0
41,0.92
42,0.0
43,0.03
44,0.09
45,0.0
46,0.0
47,0.0
48,0.0
49,0.06
50,0.0
51,0.0
52,0.0
53,0.03
54,0.0
55,0.0
56,4.12
57,0.06
58,0.0
59,0.0
60,0.18
61,0.06
62,0.0
63,0.0
64,0.03
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.03
72,0.0
73,0.0
74,0.0
75,0.0
76,8.49
77,0.12
