pickupArea,Percentage
1,1.39
2,2.69
3,6.44
4,5.28
5,1.74
6,7.97
7,1.99
8,13.6
9,0.03
10,0.09
11,0.49
12,0.09
13,0.55
14,2.35
15,0.42
16,2.88
17,0.01
18,0.02
19,0.19
20,0.08
21,0.83
22,0.93
23,0.11
24,1.21
25,0.03
26,0.01
27,0.16
28,4.31
29,0.03
30,0.01
31,0.04
32,14.27
33,0.64
34,0.04
35,0.04
36,0.0
37,0.0
38,0.0
39,0.02
40,0.01
41,0.11
42,0.01
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.82
57,0.01
58,0.0
59,0.01
60,0.02
61,0.0
62,0.0
63,0.02
64,0.01
65,0.0
66,0.0
67,0.01
68,0.0
69,0.0
70,0.0
71,0.0
72,0.01
73,0.0
74,0.0
75,0.0
76,19.69
77,5.12
78,1.2
