dropArea,Percentage
1,0.29
2,0.05
3,0.68
4,0.15
5,0.44
6,4.49
7,5.75
8,38.32
9,0.0
10,0.0
11,0.1
12,0.0
13,0.0
14,0.24
15,0.05
16,0.24
17,0.0
18,0.05
19,0.05
20,0.0
21,0.2
22,1.12
23,0.15
24,4.78
25,0.0
26,0.0
27,0.0
28,11.6
29,0.1
30,0.05
31,0.54
32,24.23
33,2.34
34,0.24
35,0.1
36,0.0
37,0.0
38,0.1
39,0.05
40,0.0
41,0.2
42,0.0
43,0.0
44,0.05
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.44
57,0.0
58,0.0
59,0.05
60,0.15
61,0.0
62,0.05
63,0.0
64,0.0
65,0.0
66,0.05
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.71
77,0.83
